ID,Folder name,File name,File extension,#,"Last Word after last "" """,Date values,"Count # Col with "" """,PK#,Dates RPT,Dates,Dates (FI) ~See Function,*Mix*,*R2*,*Greta*,*Wato*,?President*,?Bat*,?PM*,*Today*,Day of Week,Week #,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,#.1,Weekday,ISO Week #
8299,G:\MP3,Glastonbury Killers JennyWas a Friend of Mine Trump N Korea Kim Jong-UN Thankyou mixSeetheshovelGreatHonor  300619,mp3,4403,300619,30/06/2019,15,MP3/4403,30/06/2001,30/06/2019,30/06/2019, mixSeetheshovelGreatHonor, , , , , , , ,Monday,26,Glastonbury , Killers, JennyWas, a, Friend, of,4403,Monday,26
8300,G:\MP3,Cure Lovecats edit 300619,mp3,2978,300619,30/06/2019,3,MP3/2978,ed/it/ 3,30/06/2019,30/06/2019, , , , , , , , ,Monday,26,Cure , Lovecats, edit,,,,2978,Monday,26
8301,G:\MP3,Seven Worlds One Planet 300619,mp3,9797,300619,30/06/2019,4,MP3/9797,Pl/an/et,30/06/2019,30/06/2019, , , , , , , , ,Monday,26,Seven , Worlds, One, Planet,,,9797,Monday,26
8302,G:\MP3,Glastonbury Killers Jenny Trump N Korea Kim Jong-UN Seetheshovel Thankyou mix 300619,mp3,4401,300619,30/06/2019,11,MP3/4401,mi/x /30,30/06/2019,30/06/2019, mix, , , , , , , ,Monday,26,Glastonbury , Killers, Jenny, Trump, N, Korea,4401,Monday,26
8303,G:\MP3,GlastonburyJennyKim Jong-UN Seetheshovel Thankyou mix 300619,mp3,4406,300619,30/06/2019,5,MP3/4406,mi/x /30,30/06/2019,30/06/2019, mix, , , , , , , ,Monday,26,GlastonburyJennyKim , Jong-UN, Seetheshovel, Thankyou, mix,,4406,Monday,26
8304,G:\MP3,Kim Jong-UN edit 1Seetheshovel Thankyou mix 300619,mp3,6058,300619,30/06/2019,6,MP3/6058,mi/x /30,30/06/2019,30/06/2019, mix, , , , , , , ,Monday,26,Kim , Jong-UN, edit, 1Seetheshovel, Thankyou, mix,6058,Monday,26
8305,G:\MP3,Kim Jong-UN edit 1w Seetheshovel Thankyou mix 300619,mp3,6059,300619,30/06/2019,7,MP3/6059,mi/x /30,30/06/2019,30/06/2019,Kim Jong-UN edit 1w Seetheshovel Thankyou mix 300619, , , , , , , ,Monday,26,Kim , Jong-UN, edit, 1w, Seetheshovel, Thankyou,6059,Monday,26
8306,G:\MP3,Kim Jong-UN edit 1w2 Seetheshovel Thankyou mix 300619,mp3,6060,300619,30/06/2019,7,MP3/6060,mi/x /30,30/06/2019,30/06/2019,Kim Jong-UN edit 1w2 Seetheshovel Thankyou mix 300619, , , , , , , ,Monday,26,Kim , Jong-UN, edit, 1w2, Seetheshovel, Thankyou,6060,Monday,26
8307,G:\MP3,Kim Jong-UN edit Seetheshovel Thankyou mix 300619,mp3,6061,300619,30/06/2019,6,MP3/6061,mi/x /30,30/06/2019,30/06/2019, mix, , , , , , , ,Monday,26,Kim , Jong-UN, edit, Seetheshovel, Thankyou, mix,6061,Monday,26
8308,G:\MP3,Kim Jong-UN Seetheshovel Thankyou mix 300619,mp3,6063,300619,30/06/2019,5,MP3/6063,mi/x /30,30/06/2019,30/06/2019, mix, , , , , , , ,Monday,26,Kim , Jong-UN, Seetheshovel, Thankyou, mix,,6063,Monday,26
8309,G:\MP3,Bbielsa Tissue Issue 300620,mp3,1656,300620,30/06/2020,3,MP3/1656,Is/su/e,30/06/2020,30/06/2020, , , , , , , , ,Wednesday,27,Bbielsa , Tissue, Issue,,,,1656,Wednesday,27
8310,G:\MP3,Richard Burton The eve of the War Mixll  300620,mp3,9288,300620,30/06/2020,9,MP3/9288,30/06/2002,30/06/2020,30/06/2020, Mixll, , , , , , , ,Wednesday,27,Richard , Burton, The, eve, of, the,9288,Wednesday,27
8311,G:\MP3,Miliglent Hobbit WatoMix 300620,mp3,7081,300620,30/06/2020,3,MP3/7081,Wa/to/Mi,30/06/2020,30/06/2020, WatoMix, , , WatoMix, , , , ,Wednesday,27,Miliglent , Hobbit, WatoMix,,,,7081,Wednesday,27
8312,G:\MP3,Miliglent Mexico Hobbit WatoMix 300620,mp3,7082,300620,30/06/2020,4,MP3/7082,Wa/to/Mi,30/06/2020,30/06/2020, WatoMix, , , WatoMix, , , , ,Wednesday,27,Miliglent , Mexico, Hobbit, WatoMix,,,7082,Wednesday,27
8313,G:\MP3,Richard Burton The eve of the War Mix 300620,mp3,9287,300620,30/06/2020,8,MP3/9287,Mi/x /30,30/06/2020,30/06/2020, Mix, , , , , , , ,Wednesday,27,Richard , Burton, The, eve, of, the,9287,Wednesday,27
8314,G:\MP3,Teressa May 300620,mp3,10685,300620,30/06/2020,2,MP3/10685,Ma/y /30,30/06/2020,30/06/2020, , , , , , , , ,Wednesday,27,Teressa , May,,,,,10685,Wednesday,27
8315,G:\MP3,20210630_133511 Trevor Nelson 2pac Biggy Smalls v0.05 Wato John Murray Final Whistle Eng2Gem,mp3,384,Eng2Gem,30/06/2021,12,MP3/384,30/06/2021,30/06/2021,30/06/2021, , , , Wato, , , , ,Thursday,26,20210630_133511 , Trevor, Nelson, 2pac, Biggy, Smalls,384,Thursday,26
8316,G:\MP3,20210630_213935 4th & 5th Set Andy Murray Oscar Otter Wimbledon Pat Cash Warrier 5L Mix v0.02 300621,mp3,385,300621,30/06/2021,16,MP3/385,v0/.0/2,30/06/2021,30/06/2021, Mix, , , , , , , ,Thursday,26,20210630_213935 , 4th, &, 5th, Set, Andy,385,Thursday,26
8317,G:\MP3,20210630_213935 Andy Murray Oscar Otter Wimbledon 4th&5th Set Pat Cash Warrier 5L Mix v0.02 300621,mp3,386,300621,30/06/2021,14,MP3/386,v0/.0/2,30/06/2021,30/06/2021, Mix, , , , , , , ,Thursday,26,20210630_213935 , Andy, Murray, Oscar, Otter, Wimbledon,386,Thursday,26
8318,G:\MP3,20210630_213935 Andy Murray Oscar Otter Wimbledon 4th&5th Set Pat Cash Warrier 5L Mix v0.03 300621,mp3,387,300621,30/06/2021,14,MP3/387,v0/.0/3,30/06/2021,30/06/2021, Mix, , , , , , , ,Thursday,26,20210630_213935 , Andy, Murray, Oscar, Otter, Wimbledon,387,Thursday,26
8319,G:\MP3,Esta Webber Peter Hennersey BH Cummings 300621,mp3,3778,300621,30/06/2021,6,MP3/3778,Cu/mm/in,30/06/2021,30/06/2021, , , , , , , , ,Thursday,26,Esta , Webber, Peter, Hennersey, BH, Cummings,3778,Thursday,26
8320,G:\MP3,Gigi Salmon Russel Fuller Pat Cash Finally Got the Bananna Shorts R5Live v.01 Mix  300621,mp3,4371,300621,30/06/2021,15,MP3/4371,30/06/2002,30/06/2021,30/06/2021, Mix, , , , , , , ,Thursday,26,Gigi , Salmon, Russel, Fuller, Pat, Cash,4371,Thursday,26
8321,G:\MP3,Andy Murray 300621,mp3,1097,300621,30/06/2021,2,MP3/1097,Mu/rr/ay,30/06/2021,30/06/2021, , , , , , , , ,Thursday,26,Andy , Murray,,,,,1097,Thursday,26
8322,G:\MP3,Today 300719,mp3,11365,300719,30/07/2019,1,MP3/11365,,30/07/2019,30/07/2019, , , , , , , ,Today ,Wednesday,31,Today ,,,,,,11365,Wednesday,31
8323,G:\MP3,Billie Eillish Power Happy Days Michael Rosen Take Care empty 180521 out v 0.01 300721(112kbps),mp3,1896,300721(112kbps),30/07/2021,14,MP3/1896,0./01/ 3,30/07/2021,2k/bp/20s), , , , , , , , ,Saturday,30,Billie , Eillish, Power, Happy, Days, Michael,1896,Saturday,30
8324,G:\MP3,Billie Eillish Power Happy Days Michael Rosen Take Care empty 180521 out v 0.02 300721(112kbps),mp3,1898,300721(112kbps),30/07/2021,14,MP3/1898,0./02/ 3,30/07/2021,2k/bp/20s), , , , , , , , ,Saturday,30,Billie , Eillish, Power, Happy, Days, Michael,1898,Saturday,30
8325,G:\MP3,Billie Eillish Power Happy Days Michael Rosen Take Care empty 180521 out v 0.122 300721(112kbps),mp3,1899,300721(112kbps),30/07/2021,14,MP3/1899,0./12/2,30/07/2021,2k/bp/20s), , , , , , , , ,Saturday,30,Billie , Eillish, Power, Happy, Days, Michael,1899,Saturday,30
8326,G:\MP3,Billie Eillish Power Happy Days Michael Rosen Take Care empty 180521 out v 0.01 300721,mp3,1897,300721,30/07/2021,14,MP3/1897,0./01/ 3,30/07/2021,30/07/2021, , , , , , , , ,Saturday,30,Billie , Eillish, Power, Happy, Days, Michael,1897,Saturday,30
8327,G:\MP3,Billie Eillish Power Happy Days Michael Rosen Take Care 180521 out v 300721,mp3,1895,300721,30/07/2021,12,MP3/1895,v /30/07,30/07/2021,30/07/2021, , , , , , , , ,Saturday,30,Billie , Eillish, Power, Happy, Days, Michael,1895,Saturday,30
8328,G:\MP3,Prof Hazel Smith SohasUni of London 20210630_174815 N.Korea Kim Jong Un Covid Lapse's PM v0.02 Mix Trim of the Fat Modern day Wound v0.02 Mix 300721,mp3,8738,300721,30/07/2021,25,MP3/8738,Mi/x /30,30/07/2021,30/07/2021, Mix, , , , , , PM, ,Saturday,30,Prof , Hazel, Smith, SohasUni, of, London,8738,Saturday,30
8329,G:\MP3,Uni of London 20210630_174815 N.Korea Kim Jong Un Covid Lapse's PM v0.02 Mix Trim of the Fat Modern day Wound v0.02 Mix 300721,mp3,11712,300721,30/07/2021,22,MP3/11712,Mi/x /30,30/07/2021,30/07/2021, Mix, , , , , , PM, ,Saturday,30,Uni , of, London, 20210630_174815, N.Korea, Kim,11712,Saturday,30
8330,G:\MP3,20220730 St James Sirens 0845 approx mix,mp3,475,mix,30/07/2022,6,MP3/475,30/07/2022,30/07/2022,30/07/2022, , , , , , , , ,Sunday,30,20220730, St, James, Sirens, 0845, approx,475,Sunday,30
8331,G:\MP3,Prince albert Today 300819,mp3,8699,300819,30/08/2019,3,MP3/8699,To/da/y,30/08/2019,30/08/2019, , , , , , , , Today,Saturday,35,Prince , albert, Today,,,,8699,Saturday,35
8332,G:\MP3,Even More so Seamus Heaney 30082013,mp3,3812,30082013,30/08/2020,5,MP3/3812,He/an/ey,30/08/2020,08/20/2013, , , , , , , , ,Monday,35,Even , More, so, Seamus, Heaney,,3812,Monday,35
8333,G:\MP3,Louisamilton Spa Win 300820,mp3,6531,300820,30/08/2020,3,MP3/6531,Wi/n /30,30/08/2020,30/08/2020, , , , , , , , ,Monday,35,Louisamilton , Spa, Win,,,,6531,Monday,35
8334,G:\MP3,LouisXamilton Spa Win 96kbps 300820,mp3,6533,300820,30/08/2020,4,MP3/6533,96/kb/ps,30/08/2020,30/08/2020, , , , , , , , ,Monday,35,LouisXamilton , Spa, Win, 96kbps,,,6533,Monday,35
8335,G:\MP3,Klopp Voice Online Sport 300820,mp3,6089,300820,30/08/2020,4,MP3/6089,Sp/or/t,30/08/2020,30/08/2020, , , , , , , , ,Monday,35,Klopp , Voice, Online, Sport,,,6089,Monday,35
8336,G:\MP3,20210830_141943 The Ascent 29May 1953 Prince Phillip Duke Patron (1),mp3,416,Patron (1),30/08/2021,9,MP3/416,30/08/2021,30/08/2021,30/08/2021, , , , , , , , ,Tuesday,35,20210830_141943 , The, Ascent, 29May,1953, Prince,416,Tuesday,35
8337,G:\MP3,20210830_141943 The Ascent 29May 1953 Prince Phillip Duke Patron,mp3,419,Patron,30/08/2021,8,MP3/419,30/08/2021,30/08/2021,30/08/2021, , , , , , , , ,Tuesday,35,20210830_141943 , The, Ascent, 29May,1953, Prince,419,Tuesday,35
8338,G:\MP3,20210830_141943 The Ascent 29May 1953 Prince Phillip Duke Patron - Copy,mp3,418,Copy,30/08/2021,10,MP3/418,30/08/2021,30/08/2021,30/08/2021, , , , , , , , ,Tuesday,35,20210830_141943 , The, Ascent, 29May,1953, Prince,418,Tuesday,35
8339,G:\MP3,Ill say no more than this Obsessed short lived barrel here Dearlove Mix 300919 (1),mp3,5174,-1,30/09/2019,14,MP3/5174,30/09/2019,30/09/2019,19/ (/201), Mix, , , , , , , ,Tuesday,40,Ill , say, no, more, than, this,5174,Tuesday,40
8340,G:\MP3,Ill say no more than this Obsessed short lived barrel here Dearlove Mix 300919,mp3,5175,300919,30/09/2019,13,MP3/5175,Mi/x /30,30/09/2019,30/09/2019, Mix, , , , , , , ,Tuesday,40,Ill , say, no, more, than, this,5175,Tuesday,40
8341,G:\MP3,Mix Ill say no more than this Obsessed short lived barrel here Dearlove Mix 300919,mp3,7181,300919,30/09/2019,14,MP3/7181,Mi/x /30,30/09/2019,30/09/2019,Mix , , , , , , , ,Tuesday,40,Mix , Ill, say, no, more, than,7181,Tuesday,40
8342,G:\MP3,Arthur Mullard Aimi Mac Donald Mix 300921,mp3,1295,300921,30/09/2021,6,MP3/1295,Mi/x /30,30/09/2021,30/09/2021, Mix, , , , , , , ,Friday,39,Arthur , Mullard, Aimi, Mac, Donald, Mix,1295,Friday,39
8343,G:\MP3,Arthur Mullard Aimi Macdonald  Mix 300921,mp3,1296,300921,30/09/2021,6,MP3/1296,Mi/x /30,30/09/2021,30/09/2021, Mix, , , , , , , ,Friday,39,Arthur , Mullard, Aimi, Macdonald, , Mix,1296,Friday,39
8344,G:\MP3,Supervet Noel Fitzpatrick tells Jim Al-Khalili 301018,mp3,10546,301018,30/10/2018,6,MP3/10546,Al/-K/ha,30/10/2018,30/10/2018, , , , , , , , ,Wednesday,44,Supervet , Noel, Fitzpatrick, tells, Jim, Al-Khalili,10546,Wednesday,44
8345,G:\MP3,Andue KealaSettle Banks  301018,mp3,1088,301018,30/10/2018,4,MP3/1088,30/10/2001,30/10/2018,30/10/2018, , , , , , , , ,Wednesday,44,Andue , KealaSettle, Banks, ,,,1088,Wednesday,44
8346,G:\MP3,Mix The hand Andue Keala Settle Banks  301018,mp3,7254,301018,30/10/2018,8,MP3/7254,30/10/2001,30/10/2018,30/10/2018,Mix , , , , , , , ,Wednesday,44,Mix , The, hand, Andue, Keala, Settle,7254,Wednesday,44
8347,G:\MP3,Mix The Invisible hand Andue Keala Settle & Emma Banks Agent  301018,mp3,7256,301018,30/10/2018,12,MP3/7256,30/10/2001,30/10/2018,30/10/2018,Mix , , , , , , , ,Wednesday,44,Mix , The, Invisible, hand, Andue, Keala,7256,Wednesday,44
8348,G:\MP3,Mix The Invisible hand Andue Keala Settle _ Emma Banks Agent  301018,mp3,7258,301018,30/10/2018,12,MP3/7258,30/10/2001,30/10/2018,30/10/2018,Mix , , , , , , , ,Wednesday,44,Mix , The, Invisible, hand, Andue, Keala,7258,Wednesday,44
8349,G:\MP3,Proffessor Sir David Oland PM 1730 301020 Edit,mp3,8783,Edit,30/10/2020,7,MP3/8783,30/10/2020,30/10/2020, , , , , , , , PM, ,Saturday,44,Proffessor , Sir, David, Oland, PM,1730,8783,Saturday,44
8350,G:\MP3,Kia Stamer (The other Side)10min Newsy vox 9am R34 Mix  301020 96kbps,mp3,6028,96kbps,30/10/2020,12,MP3/6028,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, (The, other, Side)10min, Newsy,6028,Saturday,44
8351,G:\MP3,Kia Stamer (The other Side)News vox 9am R34 Mix  301020 96kbps,mp3,6029,96kbps,30/10/2020,11,MP3/6029,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, (The, other, Side)News, vox,6029,Saturday,44
8352,G:\MP3,Kia Stamer (The other Side)Newsy vox 9am R34 Mix  301020 96kbps,mp3,6030,96kbps,30/10/2020,11,MP3/6030,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, (The, other, Side)Newsy, vox,6030,Saturday,44
8353,G:\MP3,Kia Stamer (The other Side)Newsy vox 9am R34 Mix c 301020 96kbps,mp3,6031,96kbps,30/10/2020,11,MP3/6031,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, (The, other, Side)Newsy, vox,6031,Saturday,44
8354,G:\MP3,Kia Stamer Sunshine by Jon Dove (The other Side)News vox 9am R34 Mix  301020 96kbps,mp3,6034,96kbps,30/10/2020,15,MP3/6034,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, Sunshine, by, Jon, Dove,6034,Saturday,44
8355,G:\MP3,Kia Stamer Sunshine by Jon Dove (This side) News vox 9am R34 Mix  301020 96kbps,mp3,6035,96kbps,30/10/2020,15,MP3/6035,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Stamer, Sunshine, by, Jon, Dove,6035,Saturday,44
8356,G:\MP3,Kia Starmer 1of4 Sunshine by Jon Dove (This side) News vox 9am R34 Mix  301020 96kbps,mp3,6037,96kbps,30/10/2020,16,MP3/6037,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Starmer, 1of4, Sunshine, by, Jon,6037,Saturday,44
8357,G:\MP3,Kia Starmer 2of3 Sunshine by Jon Dove (This side) News vox 9am R34 Mix  301020 96kbps,mp3,6038,96kbps,30/10/2020,16,MP3/6038,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Starmer, 2of3, Sunshine, by, Jon,6038,Saturday,44
8358,G:\MP3,Kia Starmer 3of3 Sunshine by Jon Dove (The other Side)News vox 9am R34 Mix  301020 96kbps,mp3,6039,96kbps,30/10/2020,16,MP3/6039,30/10/2020,30/10/2020, , Mix, , , , , , , ,Saturday,44,Kia , Starmer, 3of3, Sunshine, by, Jon,6039,Saturday,44
8359,G:\MP3,Proffessor Sir David Oland PM 1730 301020,mp3,8784,301020,30/10/2020,6,MP3/8784,30/10/2020,30/10/2020,30/10/2020, , , , , , , PM, ,Saturday,44,Proffessor , Sir, David, Oland, PM,1730,8784,Saturday,44
8360,G:\MP3,Kia Stamer vox PM R4 301020,mp3,6036,301020,30/10/2020,5,MP3/6036,30/10/2020,30/10/2020,30/10/2020, , , , , , , PM, ,Saturday,44,Kia , Stamer, vox, PM, R4,,6036,Saturday,44
8361,G:\MP3,PM Kia Stamer News vox 9am R4 Mix b  301020,mp3,8419,301020,30/10/2020,10,MP3/8419,30/10/2020,30/10/2020,30/10/2020, Mix, , , , , , , ,Saturday,44,PM , Kia, Stamer, News, vox, 9am,8419,Saturday,44
8362,G:\MP3,"Detroit Mid Western Values 11,000 votes6th Baseball PM 301020",mp3,3203,301020,30/10/2020,8,MP3/3203,30/10/2020,30/10/2020,30/10/2020, , , , , , , PM, ,Saturday,44,Detroit , Mid, Western, Values,"11,000", votes6th,3203,Saturday,44
8363,G:\MP3,Kia Stamer News vox 9am R34 Mix  301020,mp3,6032,301020,30/10/2020,8,MP3/6032,30/10/2020,30/10/2020,30/10/2020,Kia Stamer News vox 9am R34 Mix  301020, , , , , , , ,Saturday,44,Kia , Stamer, News, vox, 9am, R34,6032,Saturday,44
8364,G:\MP3,Kia Stamer News vox 9am R4 Mix  301020,mp3,6033,301020,30/10/2020,8,MP3/6033,30/10/2020,30/10/2020,30/10/2020,Kia Stamer News vox 9am R4 Mix  301020, , , , , , , ,Saturday,44,Kia , Stamer, News, vox, 9am, R4,6033,Saturday,44
8365,G:\MP3,PM Kia Stamer News vox 9am R4 Mix  301020,mp3,8418,301020,30/10/2020,9,MP3/8418,30/10/2020,30/10/2020,30/10/2020, Mix, , , , , , , ,Saturday,44,PM , Kia, Stamer, News, vox, 9am,8418,Saturday,44
8366,G:\MP3,Taylor Swift ANTI hero v2 Steve Wright 301022,mp3,10631,301022,30/10/2022,7,MP3/10631,30/10/2022,30/10/2022,30/10/2022, , , , , , , , ,Monday,43,Taylor , Swift, ANTI, hero, v2, Steve,10631,Monday,43
8367,G:\MP3,Snow Patrol Session 301118,mp3,10143,301118,30/11/2018,3,MP3/10143,30/11/2018,30/11/2018,30/11/2018, , , , , , , , ,Saturday,48,Snow , Patrol, Session,,,,10143,Saturday,48
8368,G:\MP3,Handover Sat 301119,mp3,4667,301119,30/11/2019,2,MP3/4667,30/11/2019,30/11/2019,30/11/2019, , , , , , , , ,Sunday,48,Handover , Sat,,,,,4667,Sunday,48
8369,G:\MP3,RT Hon PM Boris Johnson BBC News   301120 (96kbps),mp3,9500,(96kbps),30/11/2020,10,MP3/9500,30/11/2020,30/11/2020, , , , , , , , PM, ,Tuesday,49,RT , Hon, PM, Boris, Johnson, BBC,9500,Tuesday,49
8370,G:\MP3,Unseen Figures of Downing St James Nocherty 301120 (96kbps),mp3,11723,(96kbps),30/11/2020,8,MP3/11723,30/11/2020,30/11/2020, , , , , , , , , ,Tuesday,49,Unseen , Figures, of, Downing, St, James,11723,Tuesday,49
8371,G:\MP3,20211130_205221Pat Nevin Newcastle Norwich R5Live  Stephen Hough Plays Chopan Nocturne E Flat Classic FM V0.01 301121,mp3,426,301121,30/11/2021,16,MP3/426,30/11/2021,30/11/2021,30/11/2021, , , , , , , , ,Wednesday,48,20211130_205221Pat , Nevin, Newcastle, Norwich, R5Live, ,426,Wednesday,48
8372,G:\MP3,20211130_205221Pat Nevin Newcastle Norwich R5Live  Stephen Hough Plays Chopan Nocturne E Flat Classic FM V0.02 301121,mp3,427,301121,30/11/2021,16,MP3/427,30/11/2021,30/11/2021,30/11/2021, , , , , , , , ,Wednesday,48,20211130_205221Pat , Nevin, Newcastle, Norwich, R5Live, ,427,Wednesday,48
8373,G:\MP3,Sir Geoffrey Cox Laura Kunnesberg Wato v0.02 301121,mp3,9979,301121,30/11/2021,7,MP3/9979,30/11/2021,30/11/2021,30/11/2021, , , , Wato, , , , ,Wednesday,48,Sir , Geoffrey, Cox, Laura, Kunnesberg, Wato,9979,Wednesday,48
8374,G:\MP3,Boosting the boosters Prime Minister v0.03 Covid Update Wato 301121,mp3,2067,301121,30/11/2021,9,MP3/2067,30/11/2021,30/11/2021,30/11/2021, , , , Wato, , , , ,Wednesday,48,Boosting , the, boosters, Prime, Minister, v0.03,2067,Wednesday,48
8375,G:\MP3,Relationalship Analysis Wato 301121,mp3,9232,301121,30/11/2021,3,MP3/9232,30/11/2021,30/11/2021,30/11/2021, , , , Wato, , , , ,Wednesday,48,Relationalship , Analysis, Wato,,,,9232,Wednesday,48
8376,G:\MP3,Ukulele Graham Wade Lds Academic Rootless limited Instrument v0.02 Wato 301121,mp3,11699,301121,30/11/2021,10,MP3/11699,30/11/2021,30/11/2021,30/11/2021, , , , Wato, , , , ,Wednesday,48,Ukulele , Graham, Wade, Lds, Academic, Rootless,11699,Wednesday,48
8377,G:\MP3,Mix ICrossedGasthDeadmanOsceanNobodyJuLiette(Steve Jones) Passionate Soldier (Seidystar)301218,mp3,7176,(Seidystar)301218,30/12/2018,5,MP3/7176,30/12/2018,30/12/2018,30/12/2018,Mix , , , , , , , ,Monday,52,Mix , ICrossedGasthDeadmanOsceanNobodyJuLiette(Steve, Jones), Passionate, Soldier,,7176,Monday,52
8378,G:\MP3,Mix ICrossedthDeadmanOscean(Steve Jones) Glen Carter 301218,mp3,7177,301218,30/12/2018,5,MP3/7177,30/12/2018,30/12/2018,30/12/2018,Mix , , , , , , , ,Monday,52,Mix , ICrossedthDeadmanOscean(Steve, Jones), Glen, Carter,,7177,Monday,52
8379,G:\MP3,Never Fckn Cance Shumann_Scenes_From_Childhood_ Never 301218,mp3,7626,301218,30/12/2018,5,MP3/7626,30/12/2018,30/12/2018,30/12/2018, , , , , , , , ,Monday,52,Never , Fckn, Cance, Shumann_Scenes_From_Childhood_, Never,,7626,Monday,52
8380,G:\MP3,Never Fckn Give UP Shumann_Scenes_From_Childhood_ Never 301218,mp3,7627,301218,30/12/2018,6,MP3/7627,30/12/2018,30/12/2018,30/12/2018, , , , , , , , ,Monday,52,Never , Fckn, Give, UP, Shumann_Scenes_From_Childhood_, Never,7627,Monday,52
8381,G:\MP3,IcrossedthOceanJuLiette301218,mp3,5136,#CALC!,30/12/2018,1,MP3/5136,30/12/2018,30/12/2018,30/12/2018, , , , , , , , ,Monday,52,,,,,,,5136,Monday,52
8382,G:\MP3,Massive attack  Banksy  Today R4 301219,mp3,6810,301219,30/12/2019,7,MP3/6810,30/12/2019,30/12/2019,30/12/2019, , , , , , , , Today,Tuesday,1,Massive , attack, , Banksy, , Today,6810,Tuesday,1
8383,G:\MP3,Mark Carney BoE 301219,mp3,6728,301219,30/12/2019,3,MP3/6728,30/12/2019,30/12/2019,30/12/2019, , , , , , , , ,Tuesday,1,Mark , Carney, BoE,,,,6728,Tuesday,1
8384,G:\MP3,Today Greta Aviation Shares 301219,mp3,11380,301219,30/12/2019,4,MP3/11380,30/12/2019,30/12/2019,30/12/2019, , , Greta, , , , ,Today ,Tuesday,1,Today , Greta, Aviation, Shares,,,11380,Tuesday,1
8385,G:\MP3,Greta Today Interview 301219,mp3,4573,301219,30/12/2019,3,MP3/4573,30/12/2019,30/12/2019,30/12/2019, , ,Greta , , , , , Today,Tuesday,1,Greta , Today, Interview,,,,4573,Tuesday,1
8386,G:\MP3,Dr Kevin Anderson Sweeden Academic Today 301219,mp3,3417,301219,30/12/2019,6,MP3/3417,30/12/2019,30/12/2019,30/12/2019, , , , , , , , Today,Tuesday,1,Dr , Kevin, Anderson, Sweeden, Academic, Today,3417,Tuesday,1
8387,G:\MP3,Svente Thunburg Today 301219,mp3,10563,301219,30/12/2019,3,MP3/10563,30/12/2019,30/12/2019,30/12/2019, , , , , , , , Today,Tuesday,1,Svente , Thunburg, Today,,,,10563,Tuesday,1
8388,G:\MP3,Dire Straits - Sultans Of Swing (Alchemy Live) 30s,mp3,3241,30s,30/s/20,8,MP3/3241,30s,30/s/20, , , , , , , , , ,,,Dire , Straits, -, Sultans, Of, Swing,3241,,
8389,G:\MP3,Mozart Piano Sonata No8 A minor K 310,mp3,7396,310,31/0/20,7,MP3/7396,310,31/0/20, , , , , , , , , ,,,Mozart , Piano, Sonata, No8, A, minor,7396,,
8390,G:\MP3,JL And Licks PettyCash DTLA 310318,mp3,5596,310318,31/03/2018,5,MP3/5596,31/03/2018,31/03/2018,31/03/2018, , , , , , , , ,Sunday,13,JL , And, Licks, PettyCash, DTLA,,5596,Sunday,13
8391,G:\MP3,ThatsLifeMickBoltonTelegraph BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplerOtis HardtoHandlemix310319,mp3,10749,HardtoHandlemix310319,31/03/2019,2,MP3/10749,31/03/2019,31/03/2019,31/03/2019,ThatsLifeMickBoltonTelegraph BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplerOtis HardtoHandlemix310319, , , , , , , ,Monday,13,ThatsLifeMickBoltonTelegraph , BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplerOtis,,,,,10749,Monday,13
8392,G:\MP3,ThatsLifeMickBoltonTelegraph BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplermix310319,mp3,10748,BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplermix310319,31/03/2019,1,MP3/10748,31/03/2019,31/03/2019,31/03/2019,ThatsLifeMickBoltonTelegraph BloodLundCharlie'sLastGeorgeLeeCaddieMPHMoanAnecdoteR5MoonKnoplermix310319, , , , , , , ,Monday,13,ThatsLifeMickBoltonTelegraph ,,,,,,10748,Monday,13
8393,G:\MP3,TelegraphBloodLundCharlie'sLastCaddieMPHMoanAnecdoteMixR5MK310319,mp3,10667,#CALC!,31/03/2019,1,MP3/10667,31/03/2019,31/03/2019,31/03/2019,TelegraphBloodLundCharlie'sLastCaddieMPHMoanAnecdoteMixR5MK310319, , , , , , , ,Monday,13,,,,,,,10667,Monday,13
